subject,roi,centrality
sub-pl007,0,372.0
sub-pl007,1,1192.0
sub-pl007,2,0.0
sub-pl007,3,0.0
sub-pl007,4,28.0
sub-pl007,5,404.0
sub-pl007,6,1732.0
sub-pl007,7,9098.0
sub-pl007,8,2578.0
sub-pl007,9,1962.0
sub-pl007,10,528.0
sub-pl007,11,4106.0
sub-pl007,12,250.0
sub-pl007,13,1850.0
sub-pl007,14,928.0
sub-pl007,15,488.0
sub-pl007,16,68.0
sub-pl007,17,236.0
sub-pl007,18,618.0
sub-pl007,19,28.0
sub-pl007,20,632.0
sub-pl007,21,508.0
sub-pl007,22,1476.0
sub-pl007,23,0.0
sub-pl007,24,1610.0
sub-pl007,25,64.0
sub-pl007,26,3372.0
sub-pl007,27,356.0
sub-pl007,28,0.0
sub-pl007,29,836.0
sub-pl007,30,2226.0
sub-pl007,31,0.0
sub-pl007,32,328.0
sub-pl007,33,356.0
sub-pl007,34,1400.0
sub-pl007,35,1516.0
sub-pl007,36,1088.0
sub-pl007,37,0.0
sub-pl007,38,0.0
sub-pl007,39,0.0
sub-pl007,40,1134.0
sub-pl007,41,20.0
sub-pl007,42,0.0
sub-pl007,43,0.0
sub-pl007,44,2178.0
sub-pl007,45,704.0
sub-pl007,46,64.0
sub-pl007,47,442.0
sub-pl007,48,28.0
sub-pl007,49,1180.0
sub-pl007,50,18.0
sub-pl007,51,34.0
sub-pl007,52,600.0
sub-pl007,53,10116.0
sub-pl007,54,8658.0
sub-pl007,55,1314.0
sub-pl007,56,8412.0
sub-pl007,57,382.0
sub-pl007,58,2468.0
sub-pl007,59,434.0
sub-pl007,60,276.0
sub-pl007,61,346.0
sub-pl007,62,88.0
sub-pl007,63,2130.0
sub-pl007,64,0.0
sub-pl007,65,46.0
sub-pl007,66,20.0
sub-pl007,67,0.0
sub-pl007,68,418.0
sub-pl007,69,0.0
sub-pl007,70,16.0
sub-pl007,71,0.0
sub-pl007,72,122.0
sub-pl007,73,14.0
sub-pl007,74,3572.0
sub-pl007,75,0.0
sub-pl007,76,0.0
sub-pl007,77,534.0
sub-pl007,78,0.0
sub-pl007,79,928.0
sub-pl007,80,380.0
sub-pl007,81,36.0
sub-pl007,82,0.0
sub-pl007,83,1234.0
sub-pl007,84,0.0
sub-pl007,85,92.0
sub-pl007,86,660.0
sub-pl007,87,0.0
sub-pl007,88,0.0
sub-pl007,89,0.0
sub-pl007,90,0.0
sub-pl007,91,16.0
sub-pl007,92,6112.0
sub-pl007,93,0.0
sub-pl007,94,0.0
sub-pl007,95,3516.0
sub-pl007,96,20.0
sub-pl007,97,0.0
sub-pl007,98,0.0
sub-pl007,99,236.0
sub-pl007,100,0.0
sub-pl007,101,10.0
sub-pl007,102,8452.0
sub-pl007,103,0.0
sub-pl007,104,1722.0
sub-pl007,105,392.0
sub-pl007,106,0.0
sub-pl007,107,406.0
sub-pl007,108,0.0
sub-pl007,109,0.0
sub-pl007,110,0.0
sub-pl007,111,0.0
sub-pl007,112,0.0
sub-pl007,113,0.0
sub-pl007,114,0.0
sub-pl007,115,0.0
sub-pl007,116,0.0
sub-pl007,117,0.0
sub-pl007,118,0.0
sub-pl007,119,492.0
sub-pl007,120,0.0
sub-pl007,121,0.0
sub-pl007,122,442.0
sub-pl007,123,12.0
sub-pl007,124,2414.0
sub-pl007,125,0.0
sub-pl007,126,0.0
sub-pl007,127,6038.0
sub-pl007,128,408.0
sub-pl007,129,0.0
sub-pl007,130,48.0
sub-pl007,131,222.0
sub-pl007,132,32.0
sub-pl007,133,28.0
sub-pl007,134,598.0
sub-pl007,135,780.0
sub-pl007,136,1342.0
sub-pl007,137,7784.0
sub-pl007,138,1296.0
sub-pl007,139,136.0
sub-pl007,140,1006.0
sub-pl007,141,1664.0
sub-pl007,142,460.0
sub-pl007,143,4800.0
sub-pl007,144,300.0
sub-pl007,145,86.0
sub-pl007,146,0.0
sub-pl007,147,830.0
sub-pl007,148,590.0
sub-pl007,149,14.0
sub-pl007,150,9250.0
sub-pl007,151,624.0
sub-pl007,152,2046.0
sub-pl007,153,128.0
sub-pl007,154,0.0
sub-pl007,155,84.0
sub-pl007,156,0.0
sub-pl007,157,68.0
sub-pl007,158,0.0
sub-pl007,159,28.0
sub-pl007,160,2056.0
sub-pl007,161,172.0
sub-pl007,162,2.0
sub-pl007,163,632.0
sub-pl007,164,8.0
sub-pl007,165,1808.0
sub-pl007,166,992.0
sub-pl007,167,858.0
sub-pl007,168,10194.0
sub-pl007,169,5034.0
sub-pl007,170,0.0
sub-pl007,171,1228.0
sub-pl007,172,408.0
sub-pl007,173,948.0
sub-pl007,174,0.0
sub-pl007,175,8.0
sub-pl007,176,876.0
sub-pl007,177,1364.0
sub-pl007,178,1978.0
sub-pl007,179,2.0
sub-pl007,180,16164.0
sub-pl007,181,2168.0
sub-pl007,182,0.0
sub-pl007,183,0.0
sub-pl007,184,0.0
sub-pl007,185,476.0
sub-pl007,186,146.0
sub-pl007,187,0.0
sub-pl007,188,0.0
sub-pl007,189,0.0
sub-pl007,190,0.0
sub-pl007,191,410.0
sub-pl007,192,0.0
sub-pl007,193,0.0
sub-pl007,194,0.0
sub-pl007,195,176.0
sub-pl007,196,540.0
sub-pl007,197,0.0
sub-pl007,198,4.0
sub-pl007,199,346.0
sub-pl007,200,6.0
sub-pl007,201,70.0
sub-pl007,202,0.0
sub-pl007,203,0.0
sub-pl007,204,0.0
sub-pl007,205,0.0
sub-pl007,206,234.0
sub-pl007,207,0.0
sub-pl007,208,18.0
sub-pl007,209,2904.0
sub-pl007,210,15326.0
sub-pl007,211,1294.0
sub-pl007,212,7496.0
sub-pl007,213,100.0
sub-pl007,214,3412.0
sub-pl007,215,442.0
sub-pl007,216,7808.0
sub-pl007,217,0.0
sub-pl007,218,844.0
sub-pl007,219,552.0
sub-pl007,220,1774.0
sub-pl007,221,4.0
sub-pl007,222,722.0
sub-pl007,223,0.0
sub-pl007,224,0.0
sub-pl010,0,7078.0
sub-pl010,1,4000.0
sub-pl010,2,3244.0
sub-pl010,3,0.0
sub-pl010,4,16.0
sub-pl010,5,8.0
sub-pl010,6,8.0
sub-pl010,7,12.0
sub-pl010,8,380.0
sub-pl010,9,1928.0
sub-pl010,10,0.0
sub-pl010,11,152.0
sub-pl010,12,24.0
sub-pl010,13,3174.0
sub-pl010,14,514.0
sub-pl010,15,6.0
sub-pl010,16,480.0
sub-pl010,17,2696.0
sub-pl010,18,1558.0
sub-pl010,19,0.0
sub-pl010,20,2634.0
sub-pl010,21,134.0
sub-pl010,22,3768.0
sub-pl010,23,3620.0
sub-pl010,24,3576.0
sub-pl010,25,4068.0
sub-pl010,26,232.0
sub-pl010,27,0.0
sub-pl010,28,70.0
sub-pl010,29,312.0
sub-pl010,30,0.0
sub-pl010,31,0.0
sub-pl010,32,0.0
sub-pl010,33,612.0
sub-pl010,34,68.0
sub-pl010,35,40.0
sub-pl010,36,1644.0
sub-pl010,37,2330.0
sub-pl010,38,26.0
sub-pl010,39,416.0
sub-pl010,40,450.0
sub-pl010,41,262.0
sub-pl010,42,358.0
sub-pl010,43,0.0
sub-pl010,44,2144.0
sub-pl010,45,184.0
sub-pl010,46,20.0
sub-pl010,47,306.0
sub-pl010,48,1446.0
sub-pl010,49,2012.0
sub-pl010,50,3076.0
sub-pl010,51,524.0
sub-pl010,52,76.0
sub-pl010,53,2546.0
sub-pl010,54,3662.0
sub-pl010,55,2536.0
sub-pl010,56,622.0
sub-pl010,57,652.0
sub-pl010,58,142.0
sub-pl010,59,150.0
sub-pl010,60,1500.0
sub-pl010,61,28.0
sub-pl010,62,230.0
sub-pl010,63,148.0
sub-pl010,64,0.0
sub-pl010,65,24.0
sub-pl010,66,0.0
sub-pl010,67,0.0
sub-pl010,68,0.0
sub-pl010,69,0.0
sub-pl010,70,1536.0
sub-pl010,71,0.0
sub-pl010,72,786.0
sub-pl010,73,0.0
sub-pl010,74,1930.0
sub-pl010,75,136.0
sub-pl010,76,1106.0
sub-pl010,77,444.0
sub-pl010,78,10.0
sub-pl010,79,792.0
sub-pl010,80,94.0
sub-pl010,81,944.0
sub-pl010,82,92.0
sub-pl010,83,350.0
sub-pl010,84,0.0
sub-pl010,85,442.0
sub-pl010,86,4.0
sub-pl010,87,0.0
sub-pl010,88,0.0
sub-pl010,89,0.0
sub-pl010,90,4.0
sub-pl010,91,0.0
sub-pl010,92,256.0
sub-pl010,93,0.0
sub-pl010,94,0.0
sub-pl010,95,28.0
sub-pl010,96,0.0
sub-pl010,97,4.0
sub-pl010,98,1396.0
sub-pl010,99,0.0
sub-pl010,100,2.0
sub-pl010,101,70.0
sub-pl010,102,286.0
sub-pl010,103,82.0
sub-pl010,104,2448.0
sub-pl010,105,1702.0
sub-pl010,106,838.0
sub-pl010,107,864.0
sub-pl010,108,694.0
sub-pl010,109,0.0
sub-pl010,110,0.0
sub-pl010,111,0.0
sub-pl010,112,10.0
sub-pl010,113,1464.0
sub-pl010,114,0.0
sub-pl010,115,0.0
sub-pl010,116,0.0
sub-pl010,117,0.0
sub-pl010,118,0.0
sub-pl010,119,442.0
sub-pl010,120,2.0
sub-pl010,121,220.0
sub-pl010,122,430.0
sub-pl010,123,0.0
sub-pl010,124,3146.0
sub-pl010,125,3744.0
sub-pl010,126,952.0
sub-pl010,127,3242.0
sub-pl010,128,0.0
sub-pl010,129,718.0
sub-pl010,130,5072.0
sub-pl010,131,8.0
sub-pl010,132,3802.0
sub-pl010,133,32.0
sub-pl010,134,2718.0
sub-pl010,135,528.0
sub-pl010,136,3772.0
sub-pl010,137,3872.0
sub-pl010,138,0.0
sub-pl010,139,0.0
sub-pl010,140,1802.0
sub-pl010,141,2650.0
sub-pl010,142,610.0
sub-pl010,143,3162.0
sub-pl010,144,166.0
sub-pl010,145,0.0
sub-pl010,146,0.0
sub-pl010,147,296.0
sub-pl010,148,2986.0
sub-pl010,149,0.0
sub-pl010,150,6994.0
sub-pl010,151,3146.0
sub-pl010,152,628.0
sub-pl010,153,0.0
sub-pl010,154,0.0
sub-pl010,155,1250.0
sub-pl010,156,0.0
sub-pl010,157,2868.0
sub-pl010,158,222.0
sub-pl010,159,292.0
sub-pl010,160,314.0
sub-pl010,161,960.0
sub-pl010,162,440.0
sub-pl010,163,434.0
sub-pl010,164,724.0
sub-pl010,165,1058.0
sub-pl010,166,32.0
sub-pl010,167,0.0
sub-pl010,168,674.0
sub-pl010,169,2728.0
sub-pl010,170,346.0
sub-pl010,171,288.0
sub-pl010,172,152.0
sub-pl010,173,316.0
sub-pl010,174,62.0
sub-pl010,175,0.0
sub-pl010,176,438.0
sub-pl010,177,3548.0
sub-pl010,178,366.0
sub-pl010,179,4672.0
sub-pl010,180,0.0
sub-pl010,181,3192.0
sub-pl010,182,788.0
sub-pl010,183,386.0
sub-pl010,184,68.0
sub-pl010,185,0.0
sub-pl010,186,0.0
sub-pl010,187,1182.0
sub-pl010,188,0.0
sub-pl010,189,402.0
sub-pl010,190,0.0
sub-pl010,191,0.0
sub-pl010,192,0.0
sub-pl010,193,10.0
sub-pl010,194,440.0
sub-pl010,195,48.0
sub-pl010,196,442.0
sub-pl010,197,0.0
sub-pl010,198,0.0
sub-pl010,199,0.0
sub-pl010,200,498.0
sub-pl010,201,4.0
sub-pl010,202,2476.0
sub-pl010,203,0.0
sub-pl010,204,0.0
sub-pl010,205,400.0
sub-pl010,206,1074.0
sub-pl010,207,748.0
sub-pl010,208,2090.0
sub-pl010,209,500.0
sub-pl010,210,5878.0
sub-pl010,211,488.0
sub-pl010,212,4062.0
sub-pl010,213,0.0
sub-pl010,214,7212.0
sub-pl010,215,622.0
sub-pl010,216,2308.0
sub-pl010,217,772.0
sub-pl010,218,3504.0
sub-pl010,219,32.0
sub-pl010,220,4466.0
sub-pl010,221,0.0
sub-pl010,222,1718.0
sub-pl010,223,130.0
sub-pl010,224,0.0
sub-pl012,0,0.0
sub-pl012,1,0.0
sub-pl012,2,98.0
sub-pl012,3,148.0
sub-pl012,4,776.0
sub-pl012,5,1004.0
sub-pl012,6,40.0
sub-pl012,7,932.0
sub-pl012,8,290.0
sub-pl012,9,1946.0
sub-pl012,10,124.0
sub-pl012,11,1548.0
sub-pl012,12,862.0
sub-pl012,13,182.0
sub-pl012,14,1838.0
sub-pl012,15,146.0
sub-pl012,16,218.0
sub-pl012,17,2374.0
sub-pl012,18,192.0
sub-pl012,19,2234.0
sub-pl012,20,2438.0
sub-pl012,21,0.0
sub-pl012,22,3050.0
sub-pl012,23,202.0
sub-pl012,24,0.0
sub-pl012,25,580.0
sub-pl012,26,632.0
sub-pl012,27,596.0
sub-pl012,28,0.0
sub-pl012,29,0.0
sub-pl012,30,1016.0
sub-pl012,31,0.0
sub-pl012,32,392.0
sub-pl012,33,0.0
sub-pl012,34,0.0
sub-pl012,35,60.0
sub-pl012,36,314.0
sub-pl012,37,90.0
sub-pl012,38,278.0
sub-pl012,39,0.0
sub-pl012,40,68.0
sub-pl012,41,0.0
sub-pl012,42,1648.0
sub-pl012,43,1428.0
sub-pl012,44,1044.0
sub-pl012,45,760.0
sub-pl012,46,496.0
sub-pl012,47,480.0
sub-pl012,48,936.0
sub-pl012,49,2.0
sub-pl012,50,988.0
sub-pl012,51,0.0
sub-pl012,52,2496.0
sub-pl012,53,546.0
sub-pl012,54,8166.0
sub-pl012,55,2984.0
sub-pl012,56,162.0
sub-pl012,57,8394.0
sub-pl012,58,0.0
sub-pl012,59,4.0
sub-pl012,60,452.0
sub-pl012,61,0.0
sub-pl012,62,1088.0
sub-pl012,63,0.0
sub-pl012,64,0.0
sub-pl012,65,0.0
sub-pl012,66,518.0
sub-pl012,67,0.0
sub-pl012,68,4.0
sub-pl012,69,364.0
sub-pl012,70,0.0
sub-pl012,71,0.0
sub-pl012,72,1728.0
sub-pl012,73,0.0
sub-pl012,74,2734.0
sub-pl012,75,0.0
sub-pl012,76,0.0
sub-pl012,77,8.0
sub-pl012,78,452.0
sub-pl012,79,402.0
sub-pl012,80,2332.0
sub-pl012,81,0.0
sub-pl012,82,0.0
sub-pl012,83,48.0
sub-pl012,84,1194.0
sub-pl012,85,104.0
sub-pl012,86,232.0
sub-pl012,87,0.0
sub-pl012,88,0.0
sub-pl012,89,28.0
sub-pl012,90,440.0
sub-pl012,91,0.0
sub-pl012,92,0.0
sub-pl012,93,0.0
sub-pl012,94,1314.0
sub-pl012,95,34.0
sub-pl012,96,876.0
