subject,subject,roi,centrality
sub-pl002,sub-pl002,0,0.8994576155312898
sub-pl002,sub-pl002,1,0.7178418608952104
sub-pl002,sub-pl002,2,0.7637721083877286
sub-pl002,sub-pl002,3,1.0192894579720757
sub-pl002,sub-pl002,4,0.8254719934333321
sub-pl002,sub-pl002,5,0.9480348233828321
sub-pl002,sub-pl002,6,0.7724064484227422
sub-pl002,sub-pl002,7,0.7396373659548161
sub-pl002,sub-pl002,8,0.5334048430115178
sub-pl002,sub-pl002,9,0.7366222115622114
sub-pl002,sub-pl002,10,0.8635092522115464
sub-pl002,sub-pl002,11,0.8632909171618729
sub-pl002,sub-pl002,12,0.8568181243130361
sub-pl002,sub-pl002,13,1.0921286722176862
sub-pl002,sub-pl002,14,0.7361878502162443
sub-pl002,sub-pl002,15,0.7109548479241797
sub-pl002,sub-pl002,16,0.5571078416712442
sub-pl002,sub-pl002,17,0.8442631036845285
sub-pl002,sub-pl002,18,0.9776419391551258
sub-pl002,sub-pl002,19,1.0668546932049936
sub-pl002,sub-pl002,20,0.7267870124863981
sub-pl002,sub-pl002,21,0.8177013699305301
sub-pl002,sub-pl002,22,0.6837957672194855
sub-pl002,sub-pl002,23,0.7950606283504699
sub-pl002,sub-pl002,24,0.6404559284184569
sub-pl002,sub-pl002,25,0.4907804440179986
sub-pl002,sub-pl002,26,0.9105674233626897
sub-pl002,sub-pl002,27,1.0524455861083983
sub-pl002,sub-pl002,28,1.0347110844829461
sub-pl002,sub-pl002,29,1.0594740678418195
sub-pl002,sub-pl002,30,0.8038716798241329
sub-pl002,sub-pl002,31,0.7317952894657264
sub-pl002,sub-pl002,32,0.9500980278626766
sub-pl002,sub-pl002,33,1.0488984568065216
sub-pl002,sub-pl002,34,0.9583436540131707
sub-pl002,sub-pl002,35,1.0185843773938328
sub-pl002,sub-pl002,36,0.5345585864419953
sub-pl002,sub-pl002,37,0.6253058939461841
sub-pl002,sub-pl002,38,0.7936657657179376
sub-pl002,sub-pl002,39,0.7411617975209348
sub-pl002,sub-pl002,40,1.00715329975644
sub-pl002,sub-pl002,41,1.0381736163390851
sub-pl002,sub-pl002,42,0.8517774842792244
sub-pl002,sub-pl002,43,1.5521017516918676
sub-pl002,sub-pl002,44,0.9146000654719861
sub-pl002,sub-pl002,45,0.9294838164142201
sub-pl002,sub-pl002,46,1.0077724639506804
sub-pl002,sub-pl002,47,1.217491828078332
sub-pl002,sub-pl002,48,0.6804888121451916
sub-pl002,sub-pl002,49,0.7893356241991855
sub-pl002,sub-pl002,50,1.0683742903235685
sub-pl002,sub-pl002,51,0.962889772875005
sub-pl002,sub-pl002,52,0.6723126755840187
sub-pl002,sub-pl002,53,0.6116320043428933
sub-pl002,sub-pl002,54,0.8483826959101335
sub-pl002,sub-pl002,55,0.6017896848535739
sub-pl002,sub-pl002,56,0.9985733763922575
sub-pl002,sub-pl002,57,0.8012504802143348
sub-pl002,sub-pl002,58,0.8768332784507697
sub-pl002,sub-pl002,59,1.0968466507690606
sub-pl002,sub-pl002,60,0.8870962379692428
sub-pl002,sub-pl002,61,0.907175562330553
sub-pl002,sub-pl002,62,0.6296552389364919
sub-pl002,sub-pl002,63,0.6706642059911162
sub-pl002,sub-pl002,64,1.4024043605941987
sub-pl002,sub-pl002,65,1.1380591272384568
sub-pl002,sub-pl002,66,1.0530331620068154
sub-pl002,sub-pl002,67,1.0524287573987903
sub-pl002,sub-pl002,68,1.0159976945899696
sub-pl002,sub-pl002,69,0.7620410893469617
sub-pl002,sub-pl002,70,1.2844433702220044
sub-pl002,sub-pl002,71,0.9850947792762482
sub-pl002,sub-pl002,72,1.0213305586874672
sub-pl002,sub-pl002,73,1.3473372454262085
sub-pl002,sub-pl002,74,1.1070333771570602
sub-pl002,sub-pl002,75,1.842900763486336
sub-pl002,sub-pl002,76,1.0905210183571339
sub-pl002,sub-pl002,77,0.9351248770699178
sub-pl002,sub-pl002,78,1.118474188668622
sub-pl002,sub-pl002,79,1.0404107666196234
sub-pl002,sub-pl002,80,0.784078428379797
sub-pl002,sub-pl002,81,0.8349467622914428
sub-pl002,sub-pl002,82,0.728902970106013
sub-pl002,sub-pl002,83,0.7661024523564239
sub-pl002,sub-pl002,84,0.8726820407192126
sub-pl002,sub-pl002,85,1.0613060720231167
sub-pl002,sub-pl002,86,0.662143371709665
sub-pl002,sub-pl002,87,1.0337979761849814
sub-pl002,sub-pl002,88,1.3963272699615197
sub-pl002,sub-pl002,89,1.1991262903244901
sub-pl002,sub-pl002,90,1.0896450359501941
sub-pl002,sub-pl002,91,1.7600590433623768
sub-pl002,sub-pl002,92,0.8118896782804043
sub-pl002,sub-pl002,93,0.9390027497943785
sub-pl002,sub-pl002,94,0.5477158436796669
sub-pl002,sub-pl002,95,0.46715028426289645
sub-pl002,sub-pl002,96,1.0458229838775428
sub-pl002,sub-pl002,97,1.100702281939487
sub-pl002,sub-pl002,98,0.6429073519194202
sub-pl002,sub-pl002,99,0.9246732266390884
sub-pl002,sub-pl002,100,0.8189170553673266
sub-pl002,sub-pl002,101,0.759682098090676
sub-pl002,sub-pl002,102,0.5519853182594646
