subject,subject,roi,centrality
sub-pl002,sub-pl002,0,0.7980667266320557
sub-pl002,sub-pl002,1,0.7351801287202487
sub-pl002,sub-pl002,2,0.6530369261386514
sub-pl002,sub-pl002,3,0.9400032875681766
sub-pl002,sub-pl002,4,0.8575530119900735
sub-pl002,sub-pl002,5,1.046276432617929
sub-pl002,sub-pl002,6,0.7287549929928904
sub-pl002,sub-pl002,7,0.6853580207206651
sub-pl002,sub-pl002,8,0.5301998529124002
sub-pl002,sub-pl002,9,0.7048687732416518
sub-pl002,sub-pl002,10,0.5655432255096327
sub-pl002,sub-pl002,11,0.8774745575988153
sub-pl002,sub-pl002,12,0.8598708941759016
sub-pl002,sub-pl002,13,1.1888090260686999
sub-pl002,sub-pl002,14,0.798763423889274
sub-pl002,sub-pl002,15,0.8128978860205772
sub-pl002,sub-pl002,16,0.6237972148288774
sub-pl002,sub-pl002,17,0.7148820181713844
sub-pl002,sub-pl002,18,0.9402074854801588
sub-pl002,sub-pl002,19,1.0132558708722916
sub-pl002,sub-pl002,20,0.5985476892252404
sub-pl002,sub-pl002,21,0.8112809754987662
sub-pl002,sub-pl002,22,0.687371571090757
sub-pl002,sub-pl002,23,0.7281866696241153
sub-pl002,sub-pl002,24,0.5200096816665785
sub-pl002,sub-pl002,25,0.5141664219371461
sub-pl002,sub-pl002,26,1.164968198146626
sub-pl002,sub-pl002,27,1.1732101091530456
sub-pl002,sub-pl002,28,0.8761416580208004
sub-pl002,sub-pl002,29,0.9703019601784023
sub-pl002,sub-pl002,30,0.6784504374754524
sub-pl002,sub-pl002,31,0.7484515346798815
sub-pl002,sub-pl002,32,0.7760064152168463
sub-pl002,sub-pl002,33,0.7779105670606258
sub-pl002,sub-pl002,34,1.0015539274498177
sub-pl002,sub-pl002,35,1.2084814582733583
sub-pl002,sub-pl002,36,0.505058361938114
sub-pl002,sub-pl002,37,0.5403014093950693
sub-pl002,sub-pl002,38,0.702228660010486
sub-pl002,sub-pl002,39,0.7078603207068618
sub-pl002,sub-pl002,40,0.9828861929042697
sub-pl002,sub-pl002,41,1.294794056005438
