subject,roi,centrality
sub-pl007,0,24.0
sub-pl007,1,32.0
sub-pl007,2,29.0
sub-pl007,3,20.0
sub-pl007,4,30.0
sub-pl007,5,29.0
sub-pl007,6,24.0
sub-pl007,7,21.0
sub-pl007,8,32.0
sub-pl007,9,25.0
sub-pl007,10,26.0
sub-pl007,11,27.0
sub-pl007,12,28.0
sub-pl007,13,27.0
sub-pl007,14,31.0
sub-pl007,15,27.0
sub-pl007,16,28.0
sub-pl007,17,20.0
sub-pl007,18,24.0
sub-pl007,19,26.0
sub-pl007,20,31.0
sub-pl007,21,29.0
sub-pl007,22,28.0
sub-pl007,23,26.0
sub-pl007,24,26.0
sub-pl007,25,28.0
sub-pl007,26,23.0
sub-pl007,27,25.0
sub-pl007,28,13.0
sub-pl007,29,16.0
sub-pl007,30,16.0
sub-pl007,31,12.0
sub-pl007,32,12.0
sub-pl007,33,15.0
sub-pl007,34,17.0
sub-pl007,35,17.0
sub-pl007,36,28.0
sub-pl007,37,29.0
sub-pl007,38,12.0
sub-pl007,39,10.0
sub-pl007,40,20.0
sub-pl007,41,17.0
sub-pl007,42,18.0
sub-pl007,43,17.0
sub-pl007,44,24.0
sub-pl007,45,23.0
sub-pl007,46,18.0
sub-pl007,47,19.0
sub-pl007,48,23.0
sub-pl007,49,14.0
sub-pl007,50,19.0
sub-pl007,51,18.0
sub-pl007,52,28.0
sub-pl007,53,19.0
sub-pl007,54,27.0
sub-pl007,55,32.0
sub-pl007,56,20.0
sub-pl007,57,24.0
sub-pl007,58,22.0
sub-pl007,59,20.0
sub-pl007,60,16.0
sub-pl007,61,20.0
sub-pl007,62,23.0
sub-pl007,63,23.0
sub-pl007,64,14.0
sub-pl007,65,16.0
sub-pl007,66,15.0
sub-pl007,67,17.0
sub-pl007,68,12.0
sub-pl007,69,11.0
sub-pl007,70,15.0
sub-pl007,71,9.0
sub-pl007,72,15.0
sub-pl007,73,14.0
sub-pl007,74,15.0
sub-pl007,75,13.0
sub-pl007,76,11.0
sub-pl007,77,15.0
sub-pl007,78,15.0
sub-pl007,79,9.0
sub-pl007,80,14.0
sub-pl007,81,16.0
sub-pl007,82,16.0
sub-pl007,83,16.0
sub-pl007,84,13.0
sub-pl007,85,14.0
sub-pl007,86,20.0
sub-pl007,87,20.0
sub-pl007,88,6.0
sub-pl007,89,5.0
sub-pl007,90,7.0
sub-pl007,91,4.0
sub-pl007,92,16.0
sub-pl007,93,12.0
sub-pl007,94,12.0
sub-pl007,95,15.0
sub-pl007,96,12.0
sub-pl007,97,8.0
sub-pl007,98,13.0
sub-pl007,99,10.0
sub-pl007,100,11.0
sub-pl007,101,12.0
sub-pl007,102,19.0
sub-pl007,103,17.0
sub-pl007,104,14.0
sub-pl007,105,12.0
sub-pl007,106,15.0
sub-pl007,107,15.0
sub-pl007,108,6.0
sub-pl007,109,3.0
sub-pl007,110,6.0
sub-pl007,111,4.0
sub-pl007,112,7.0
sub-pl007,113,7.0
sub-pl007,114,2.0
sub-pl007,115,0.0
sub-pl007,116,0.0
sub-pl007,117,0.0
sub-pl007,118,6.0
sub-pl007,119,8.0
sub-pl007,120,12.0
sub-pl007,121,11.0
sub-pl007,122,11.0
sub-pl007,123,11.0
sub-pl007,124,11.0
sub-pl007,125,16.0
sub-pl007,126,18.0
sub-pl007,127,17.0
sub-pl007,128,19.0
sub-pl007,129,12.0
sub-pl007,130,20.0
sub-pl007,131,19.0
sub-pl007,132,12.0
sub-pl007,133,11.0
sub-pl007,134,21.0
sub-pl007,135,27.0
sub-pl007,136,25.0
sub-pl007,137,24.0
sub-pl007,138,19.0
sub-pl007,139,22.0
sub-pl007,140,25.0
sub-pl007,141,32.0
sub-pl007,142,31.0
sub-pl007,143,22.0
sub-pl007,144,27.0
sub-pl007,145,29.0
sub-pl007,146,14.0
sub-pl007,147,14.0
sub-pl007,148,21.0
sub-pl007,149,19.0
sub-pl007,150,28.0
sub-pl007,151,28.0
sub-pl007,152,11.0
sub-pl007,153,15.0
sub-pl007,154,20.0
sub-pl007,155,22.0
sub-pl007,156,17.0
sub-pl007,157,14.0
sub-pl007,158,16.0
sub-pl007,159,19.0
sub-pl007,160,24.0
sub-pl007,161,16.0
sub-pl007,162,21.0
sub-pl007,163,19.0
sub-pl007,164,14.0
sub-pl007,165,14.0
sub-pl007,166,16.0
sub-pl007,167,16.0
sub-pl007,168,33.0
sub-pl007,169,29.0
sub-pl007,170,19.0
sub-pl007,171,17.0
sub-pl007,172,28.0
sub-pl007,173,22.0
sub-pl007,174,16.0
sub-pl007,175,15.0
sub-pl007,176,30.0
sub-pl007,177,47.0
sub-pl007,178,21.0
sub-pl007,179,9.0
sub-pl007,180,45.0
sub-pl007,181,43.0
sub-pl007,182,17.0
sub-pl007,183,9.0
sub-pl007,184,20.0
sub-pl007,185,16.0
sub-pl007,186,18.0
sub-pl007,187,11.0
sub-pl007,188,10.0
sub-pl007,189,11.0
sub-pl007,190,10.0
sub-pl007,191,10.0
sub-pl007,192,12.0
sub-pl007,193,10.0
sub-pl007,194,13.0
sub-pl007,195,16.0
sub-pl007,196,17.0
sub-pl007,197,17.0
sub-pl007,198,17.0
sub-pl007,199,15.0
sub-pl007,200,20.0
sub-pl007,201,21.0
sub-pl007,202,17.0
sub-pl007,203,14.0
sub-pl007,204,15.0
sub-pl007,205,15.0
sub-pl007,206,14.0
sub-pl007,207,17.0
sub-pl007,208,21.0
sub-pl007,209,20.0
sub-pl007,210,69.0
sub-pl007,211,45.0
sub-pl007,212,62.0
sub-pl007,213,14.0
sub-pl007,214,76.0
sub-pl007,215,15.0
sub-pl007,216,10.0
sub-pl007,217,7.0
sub-pl007,218,62.0
sub-pl007,219,41.0
sub-pl007,220,66.0
sub-pl007,221,11.0
sub-pl007,222,14.0
sub-pl007,223,4.0
sub-pl007,224,5.0
sub-pl010,0,20.0
sub-pl010,1,30.0
sub-pl010,2,27.0
sub-pl010,3,20.0
sub-pl010,4,31.0
sub-pl010,5,29.0
sub-pl010,6,25.0
sub-pl010,7,20.0
sub-pl010,8,31.0
sub-pl010,9,26.0
sub-pl010,10,26.0
sub-pl010,11,30.0
sub-pl010,12,27.0
sub-pl010,13,23.0
sub-pl010,14,30.0
sub-pl010,15,27.0
sub-pl010,16,29.0
sub-pl010,17,18.0
sub-pl010,18,24.0
sub-pl010,19,26.0
sub-pl010,20,30.0
sub-pl010,21,29.0
sub-pl010,22,27.0
sub-pl010,23,25.0
sub-pl010,24,24.0
sub-pl010,25,25.0
sub-pl010,26,23.0
sub-pl010,27,25.0
sub-pl010,28,13.0
sub-pl010,29,16.0
sub-pl010,30,16.0
sub-pl010,31,12.0
sub-pl010,32,11.0
sub-pl010,33,15.0
sub-pl010,34,17.0
sub-pl010,35,17.0
sub-pl010,36,29.0
sub-pl010,37,29.0
sub-pl010,38,12.0
sub-pl010,39,11.0
sub-pl010,40,19.0
sub-pl010,41,17.0
sub-pl010,42,18.0
sub-pl010,43,16.0
sub-pl010,44,22.0
sub-pl010,45,23.0
sub-pl010,46,18.0
sub-pl010,47,18.0
sub-pl010,48,25.0
sub-pl010,49,15.0
sub-pl010,50,18.0
sub-pl010,51,18.0
