subject,subject,roi,centrality
sub-pl002,sub-pl002,0,26.0
sub-pl002,sub-pl002,1,31.0
sub-pl002,sub-pl002,2,29.0
sub-pl002,sub-pl002,3,23.0
sub-pl002,sub-pl002,4,31.0
sub-pl002,sub-pl002,5,29.0
sub-pl002,sub-pl002,6,27.0
sub-pl002,sub-pl002,7,22.0
sub-pl002,sub-pl002,8,33.0
sub-pl002,sub-pl002,9,27.0
sub-pl002,sub-pl002,10,21.0
sub-pl002,sub-pl002,11,30.0
sub-pl002,sub-pl002,12,29.0
sub-pl002,sub-pl002,13,23.0
sub-pl002,sub-pl002,14,29.0
sub-pl002,sub-pl002,15,27.0
sub-pl002,sub-pl002,16,26.0
sub-pl002,sub-pl002,17,21.0
sub-pl002,sub-pl002,18,25.0
sub-pl002,sub-pl002,19,27.0
sub-pl002,sub-pl002,20,28.0
sub-pl002,sub-pl002,21,27.0
sub-pl002,sub-pl002,22,28.0
sub-pl002,sub-pl002,23,26.0
sub-pl002,sub-pl002,24,26.0
sub-pl002,sub-pl002,25,27.0
sub-pl002,sub-pl002,26,25.0
sub-pl002,sub-pl002,27,25.0
sub-pl002,sub-pl002,28,12.0
sub-pl002,sub-pl002,29,13.0
sub-pl002,sub-pl002,30,16.0
sub-pl002,sub-pl002,31,9.0
sub-pl002,sub-pl002,32,14.0
sub-pl002,sub-pl002,33,15.0
sub-pl002,sub-pl002,34,15.0
sub-pl002,sub-pl002,35,15.0
sub-pl002,sub-pl002,36,28.0
sub-pl002,sub-pl002,37,25.0
sub-pl002,sub-pl002,38,11.0
sub-pl002,sub-pl002,39,14.0
sub-pl002,sub-pl002,40,17.0
sub-pl002,sub-pl002,41,16.0
sub-pl002,sub-pl002,42,17.0
sub-pl002,sub-pl002,43,16.0
sub-pl002,sub-pl002,44,23.0
sub-pl002,sub-pl002,45,21.0
sub-pl002,sub-pl002,46,19.0
sub-pl002,sub-pl002,47,18.0
sub-pl002,sub-pl002,48,24.0
sub-pl002,sub-pl002,49,18.0
sub-pl002,sub-pl002,50,25.0
sub-pl002,sub-pl002,51,20.0
sub-pl002,sub-pl002,52,28.0
sub-pl002,sub-pl002,53,23.0
sub-pl002,sub-pl002,54,27.0
sub-pl002,sub-pl002,55,33.0
sub-pl002,sub-pl002,56,20.0
sub-pl002,sub-pl002,57,23.0
sub-pl002,sub-pl002,58,23.0
sub-pl002,sub-pl002,59,23.0
sub-pl002,sub-pl002,60,17.0
sub-pl002,sub-pl002,61,19.0
sub-pl002,sub-pl002,62,25.0
sub-pl002,sub-pl002,63,24.0
sub-pl002,sub-pl002,64,11.0
sub-pl002,sub-pl002,65,16.0
sub-pl002,sub-pl002,66,13.0
sub-pl002,sub-pl002,67,17.0
sub-pl002,sub-pl002,68,12.0
sub-pl002,sub-pl002,69,12.0
sub-pl002,sub-pl002,70,17.0
sub-pl002,sub-pl002,71,11.0
sub-pl002,sub-pl002,72,16.0
sub-pl002,sub-pl002,73,13.0
sub-pl002,sub-pl002,74,15.0
sub-pl002,sub-pl002,75,12.0
sub-pl002,sub-pl002,76,9.0
sub-pl002,sub-pl002,77,14.0
sub-pl002,sub-pl002,78,14.0
sub-pl002,sub-pl002,79,9.0
sub-pl002,sub-pl002,80,12.0
sub-pl002,sub-pl002,81,18.0
sub-pl002,sub-pl002,82,16.0
sub-pl002,sub-pl002,83,16.0
sub-pl002,sub-pl002,84,14.0
sub-pl002,sub-pl002,85,12.0
sub-pl002,sub-pl002,86,21.0
sub-pl002,sub-pl002,87,20.0
sub-pl002,sub-pl002,88,5.0
sub-pl002,sub-pl002,89,5.0
sub-pl002,sub-pl002,90,7.0
sub-pl002,sub-pl002,91,5.0
sub-pl002,sub-pl002,92,14.0
sub-pl002,sub-pl002,93,10.0
sub-pl002,sub-pl002,94,13.0
sub-pl002,sub-pl002,95,15.0
sub-pl002,sub-pl002,96,12.0
sub-pl002,sub-pl002,97,6.0
sub-pl002,sub-pl002,98,15.0
sub-pl002,sub-pl002,99,11.0
sub-pl002,sub-pl002,100,12.0
sub-pl002,sub-pl002,101,14.0
sub-pl002,sub-pl002,102,20.0
sub-pl002,sub-pl002,103,18.0
sub-pl002,sub-pl002,104,15.0
sub-pl002,sub-pl002,105,11.0
sub-pl002,sub-pl002,106,15.0
sub-pl002,sub-pl002,107,16.0
sub-pl002,sub-pl002,108,2.0
sub-pl002,sub-pl002,109,4.0
sub-pl002,sub-pl002,110,4.0
sub-pl002,sub-pl002,111,3.0
sub-pl002,sub-pl002,112,6.0
sub-pl002,sub-pl002,113,8.0
sub-pl002,sub-pl002,114,2.0
sub-pl002,sub-pl002,115,0.0
sub-pl002,sub-pl002,116,0.0
sub-pl002,sub-pl002,117,0.0
sub-pl002,sub-pl002,118,8.0
sub-pl002,sub-pl002,119,7.0
sub-pl002,sub-pl002,120,11.0
sub-pl002,sub-pl002,121,11.0
sub-pl002,sub-pl002,122,12.0
sub-pl002,sub-pl002,123,10.0
sub-pl002,sub-pl002,124,16.0
sub-pl002,sub-pl002,125,17.0
sub-pl002,sub-pl002,126,18.0
sub-pl002,sub-pl002,127,17.0
sub-pl002,sub-pl002,128,13.0
sub-pl002,sub-pl002,129,14.0
sub-pl002,sub-pl002,130,21.0
sub-pl002,sub-pl002,131,17.0
sub-pl002,sub-pl002,132,13.0
sub-pl002,sub-pl002,133,9.0
sub-pl002,sub-pl002,134,20.0
sub-pl002,sub-pl002,135,25.0
sub-pl002,sub-pl002,136,28.0
sub-pl002,sub-pl002,137,25.0
sub-pl002,sub-pl002,138,21.0
sub-pl002,sub-pl002,139,20.0
sub-pl002,sub-pl002,140,31.0
sub-pl002,sub-pl002,141,31.0
sub-pl002,sub-pl002,142,31.0
sub-pl002,sub-pl002,143,21.0
sub-pl002,sub-pl002,144,28.0
sub-pl002,sub-pl002,145,31.0
sub-pl002,sub-pl002,146,15.0
sub-pl002,sub-pl002,147,14.0
sub-pl002,sub-pl002,148,21.0
sub-pl002,sub-pl002,149,18.0
sub-pl002,sub-pl002,150,31.0
sub-pl002,sub-pl002,151,28.0
sub-pl002,sub-pl002,152,13.0
sub-pl002,sub-pl002,153,12.0
sub-pl002,sub-pl002,154,22.0
sub-pl002,sub-pl002,155,19.0
sub-pl002,sub-pl002,156,15.0
sub-pl002,sub-pl002,157,16.0
sub-pl002,sub-pl002,158,17.0
sub-pl002,sub-pl002,159,16.0
sub-pl002,sub-pl002,160,25.0
sub-pl002,sub-pl002,161,22.0
sub-pl002,sub-pl002,162,19.0
sub-pl002,sub-pl002,163,20.0
sub-pl002,sub-pl002,164,15.0
sub-pl002,sub-pl002,165,14.0
sub-pl002,sub-pl002,166,16.0
sub-pl002,sub-pl002,167,13.0
sub-pl002,sub-pl002,168,30.0
sub-pl002,sub-pl002,169,28.0
sub-pl002,sub-pl002,170,22.0
sub-pl002,sub-pl002,171,18.0
sub-pl002,sub-pl002,172,23.0
sub-pl002,sub-pl002,173,18.0
sub-pl002,sub-pl002,174,12.0
sub-pl002,sub-pl002,175,12.0
sub-pl002,sub-pl002,176,25.0
sub-pl002,sub-pl002,177,45.0
sub-pl002,sub-pl002,178,20.0
sub-pl002,sub-pl002,179,11.0
sub-pl002,sub-pl002,180,46.0
sub-pl002,sub-pl002,181,44.0
sub-pl002,sub-pl002,182,16.0
sub-pl002,sub-pl002,183,7.0
sub-pl002,sub-pl002,184,20.0
sub-pl002,sub-pl002,185,16.0
sub-pl002,sub-pl002,186,18.0
sub-pl002,sub-pl002,187,9.0
sub-pl002,sub-pl002,188,11.0
sub-pl002,sub-pl002,189,11.0
sub-pl002,sub-pl002,190,12.0
sub-pl002,sub-pl002,191,10.0
sub-pl002,sub-pl002,192,13.0
sub-pl002,sub-pl002,193,9.0
sub-pl002,sub-pl002,194,15.0
sub-pl002,sub-pl002,195,16.0
sub-pl002,sub-pl002,196,19.0
sub-pl002,sub-pl002,197,16.0
sub-pl002,sub-pl002,198,14.0
sub-pl002,sub-pl002,199,15.0
sub-pl002,sub-pl002,200,21.0
sub-pl002,sub-pl002,201,20.0
sub-pl002,sub-pl002,202,17.0
sub-pl002,sub-pl002,203,16.0
sub-pl002,sub-pl002,204,15.0
sub-pl002,sub-pl002,205,11.0
sub-pl002,sub-pl002,206,16.0
sub-pl002,sub-pl002,207,16.0
sub-pl002,sub-pl002,208,21.0
sub-pl002,sub-pl002,209,16.0
sub-pl002,sub-pl002,210,69.0
sub-pl002,sub-pl002,211,45.0
sub-pl002,sub-pl002,212,66.0
sub-pl002,sub-pl002,213,10.0
sub-pl002,sub-pl002,214,73.0
sub-pl002,sub-pl002,215,17.0
sub-pl002,sub-pl002,216,13.0
sub-pl002,sub-pl002,217,7.0
sub-pl002,sub-pl002,218,64.0
sub-pl002,sub-pl002,219,47.0
sub-pl002,sub-pl002,220,63.0
sub-pl002,sub-pl002,221,8.0
sub-pl002,sub-pl002,222,14.0
sub-pl002,sub-pl002,223,6.0
sub-pl002,sub-pl002,224,5.0
sub-pl006,sub-pl006,0,26.0
sub-pl006,sub-pl006,1,30.0
sub-pl006,sub-pl006,2,29.0
sub-pl006,sub-pl006,3,23.0
sub-pl006,sub-pl006,4,31.0
sub-pl006,sub-pl006,5,30.0
sub-pl006,sub-pl006,6,27.0
sub-pl006,sub-pl006,7,23.0
sub-pl006,sub-pl006,8,33.0
sub-pl006,sub-pl006,9,27.0
sub-pl006,sub-pl006,10,22.0
sub-pl006,sub-pl006,11,30.0
sub-pl006,sub-pl006,12,29.0
sub-pl006,sub-pl006,13,23.0
sub-pl006,sub-pl006,14,29.0
sub-pl006,sub-pl006,15,28.0
sub-pl006,sub-pl006,16,25.0
sub-pl006,sub-pl006,17,21.0
sub-pl006,sub-pl006,18,26.0
sub-pl006,sub-pl006,19,27.0
sub-pl006,sub-pl006,20,29.0
