subject,subject,roi,centrality
sub-pl004,sub-pl004,78,15.0
sub-pl004,sub-pl004,79,11.0
sub-pl004,sub-pl004,80,12.0
sub-pl004,sub-pl004,81,16.0
sub-pl004,sub-pl004,82,17.0
sub-pl004,sub-pl004,83,19.0
sub-pl004,sub-pl004,84,15.0
sub-pl004,sub-pl004,85,15.0
sub-pl004,sub-pl004,86,17.0
sub-pl004,sub-pl004,87,20.0
sub-pl004,sub-pl004,88,4.0
sub-pl004,sub-pl004,89,5.0
sub-pl004,sub-pl004,90,7.0
sub-pl004,sub-pl004,91,4.0
sub-pl004,sub-pl004,92,14.0
sub-pl004,sub-pl004,93,11.0
sub-pl004,sub-pl004,94,14.0
sub-pl004,sub-pl004,95,18.0
sub-pl004,sub-pl004,96,10.0
sub-pl004,sub-pl004,97,9.0
sub-pl004,sub-pl004,98,14.0
sub-pl004,sub-pl004,99,10.0
sub-pl004,sub-pl004,100,10.0
sub-pl004,sub-pl004,101,11.0
sub-pl004,sub-pl004,102,20.0
sub-pl004,sub-pl004,103,17.0
sub-pl004,sub-pl004,104,15.0
sub-pl004,sub-pl004,105,14.0
sub-pl004,sub-pl004,106,16.0
sub-pl004,sub-pl004,107,17.0
sub-pl004,sub-pl004,108,3.0
sub-pl004,sub-pl004,109,4.0
sub-pl004,sub-pl004,110,4.0
sub-pl004,sub-pl004,111,3.0
sub-pl004,sub-pl004,112,7.0
sub-pl004,sub-pl004,113,8.0
sub-pl004,sub-pl004,114,2.0
sub-pl004,sub-pl004,115,0.0
sub-pl004,sub-pl004,116,0.0
sub-pl004,sub-pl004,117,0.0
sub-pl004,sub-pl004,118,7.0
sub-pl004,sub-pl004,119,7.0
sub-pl004,sub-pl004,120,12.0
sub-pl004,sub-pl004,121,11.0
sub-pl004,sub-pl004,122,12.0
sub-pl004,sub-pl004,123,11.0
sub-pl004,sub-pl004,124,18.0
sub-pl004,sub-pl004,125,23.0
sub-pl004,sub-pl004,126,16.0
sub-pl004,sub-pl004,127,18.0
sub-pl004,sub-pl004,128,18.0
sub-pl004,sub-pl004,129,10.0
sub-pl004,sub-pl004,130,21.0
sub-pl004,sub-pl004,131,17.0
sub-pl004,sub-pl004,132,12.0
sub-pl004,sub-pl004,133,11.0
sub-pl004,sub-pl004,134,24.0
sub-pl004,sub-pl004,135,26.0
sub-pl004,sub-pl004,136,25.0
sub-pl004,sub-pl004,137,24.0
sub-pl004,sub-pl004,138,22.0
sub-pl004,sub-pl004,139,23.0
sub-pl004,sub-pl004,140,30.0
sub-pl004,sub-pl004,141,35.0
sub-pl004,sub-pl004,142,29.0
sub-pl004,sub-pl004,143,24.0
sub-pl004,sub-pl004,144,28.0
sub-pl004,sub-pl004,145,29.0
sub-pl004,sub-pl004,146,14.0
sub-pl004,sub-pl004,147,14.0
sub-pl004,sub-pl004,148,20.0
sub-pl004,sub-pl004,149,19.0
sub-pl004,sub-pl004,150,27.0
sub-pl004,sub-pl004,151,27.0
sub-pl004,sub-pl004,152,9.0
sub-pl004,sub-pl004,153,11.0
sub-pl004,sub-pl004,154,20.0
sub-pl004,sub-pl004,155,20.0
sub-pl004,sub-pl004,156,16.0
sub-pl004,sub-pl004,157,15.0
sub-pl004,sub-pl004,158,14.0
sub-pl004,sub-pl004,159,18.0
sub-pl004,sub-pl004,160,24.0
sub-pl004,sub-pl004,161,18.0
sub-pl004,sub-pl004,162,19.0
sub-pl004,sub-pl004,163,23.0
sub-pl004,sub-pl004,164,13.0
sub-pl004,sub-pl004,165,13.0
sub-pl004,sub-pl004,166,16.0
sub-pl004,sub-pl004,167,11.0
sub-pl004,sub-pl004,168,33.0
sub-pl004,sub-pl004,169,28.0
sub-pl004,sub-pl004,170,19.0
sub-pl004,sub-pl004,171,19.0
sub-pl004,sub-pl004,172,27.0
sub-pl004,sub-pl004,173,20.0
sub-pl004,sub-pl004,174,13.0
sub-pl004,sub-pl004,175,11.0
sub-pl004,sub-pl004,176,25.0
sub-pl004,sub-pl004,177,42.0
sub-pl004,sub-pl004,178,17.0
sub-pl004,sub-pl004,179,11.0
sub-pl004,sub-pl004,180,42.0
sub-pl004,sub-pl004,181,45.0
sub-pl004,sub-pl004,182,19.0
sub-pl004,sub-pl004,183,9.0
sub-pl004,sub-pl004,184,20.0
sub-pl004,sub-pl004,185,16.0
sub-pl004,sub-pl004,186,19.0
sub-pl004,sub-pl004,187,9.0
sub-pl004,sub-pl004,188,10.0
sub-pl004,sub-pl004,189,12.0
sub-pl004,sub-pl004,190,11.0
sub-pl004,sub-pl004,191,11.0
sub-pl004,sub-pl004,192,12.0
sub-pl004,sub-pl004,193,9.0
sub-pl004,sub-pl004,194,12.0
sub-pl004,sub-pl004,195,16.0
sub-pl004,sub-pl004,196,17.0
sub-pl004,sub-pl004,197,14.0
sub-pl004,sub-pl004,198,15.0
sub-pl004,sub-pl004,199,16.0
sub-pl004,sub-pl004,200,19.0
sub-pl004,sub-pl004,201,22.0
sub-pl004,sub-pl004,202,15.0
sub-pl004,sub-pl004,203,15.0
sub-pl004,sub-pl004,204,15.0
sub-pl004,sub-pl004,205,13.0
sub-pl004,sub-pl004,206,15.0
sub-pl004,sub-pl004,207,17.0
sub-pl004,sub-pl004,208,24.0
sub-pl004,sub-pl004,209,19.0
sub-pl004,sub-pl004,210,74.0
sub-pl004,sub-pl004,211,42.0
sub-pl004,sub-pl004,212,71.0
sub-pl004,sub-pl004,213,12.0
sub-pl004,sub-pl004,214,78.0
sub-pl004,sub-pl004,215,17.0
sub-pl004,sub-pl004,216,9.0
sub-pl004,sub-pl004,217,8.0
sub-pl004,sub-pl004,218,60.0
sub-pl004,sub-pl004,219,46.0
sub-pl004,sub-pl004,220,64.0
sub-pl004,sub-pl004,221,8.0
sub-pl004,sub-pl004,222,17.0
sub-pl004,sub-pl004,223,4.0
sub-pl004,sub-pl004,224,5.0
sub-pl006,sub-pl006,0,24.0
sub-pl006,sub-pl006,1,38.0
sub-pl006,sub-pl006,2,29.0
sub-pl006,sub-pl006,3,21.0
sub-pl006,sub-pl006,4,31.0
sub-pl006,sub-pl006,5,30.0
sub-pl006,sub-pl006,6,24.0
sub-pl006,sub-pl006,7,21.0
sub-pl006,sub-pl006,8,34.0
sub-pl006,sub-pl006,9,30.0
sub-pl006,sub-pl006,10,23.0
sub-pl006,sub-pl006,11,29.0
sub-pl006,sub-pl006,12,27.0
sub-pl006,sub-pl006,13,24.0
sub-pl006,sub-pl006,14,29.0
sub-pl006,sub-pl006,15,31.0
sub-pl006,sub-pl006,16,29.0
sub-pl006,sub-pl006,17,23.0
sub-pl006,sub-pl006,18,25.0
sub-pl006,sub-pl006,19,26.0
sub-pl006,sub-pl006,20,30.0
sub-pl006,sub-pl006,21,29.0
sub-pl006,sub-pl006,22,32.0
sub-pl006,sub-pl006,23,28.0
sub-pl006,sub-pl006,24,25.0
sub-pl006,sub-pl006,25,27.0
sub-pl006,sub-pl006,26,26.0
sub-pl006,sub-pl006,27,25.0
sub-pl006,sub-pl006,28,12.0
sub-pl006,sub-pl006,29,16.0
sub-pl006,sub-pl006,30,16.0
sub-pl006,sub-pl006,31,11.0
sub-pl006,sub-pl006,32,14.0
sub-pl006,sub-pl006,33,15.0
sub-pl006,sub-pl006,34,17.0
sub-pl006,sub-pl006,35,16.0
sub-pl006,sub-pl006,36,30.0
sub-pl006,sub-pl006,37,27.0
sub-pl006,sub-pl006,38,15.0
sub-pl006,sub-pl006,39,14.0
sub-pl006,sub-pl006,40,17.0
sub-pl006,sub-pl006,41,17.0
sub-pl006,sub-pl006,42,17.0
sub-pl006,sub-pl006,43,15.0
sub-pl006,sub-pl006,44,22.0
sub-pl006,sub-pl006,45,23.0
sub-pl006,sub-pl006,46,18.0
sub-pl006,sub-pl006,47,18.0
sub-pl006,sub-pl006,48,25.0
sub-pl006,sub-pl006,49,18.0
sub-pl006,sub-pl006,50,19.0
sub-pl006,sub-pl006,51,19.0
sub-pl006,sub-pl006,52,30.0
sub-pl006,sub-pl006,53,25.0
sub-pl006,sub-pl006,54,26.0
sub-pl006,sub-pl006,55,35.0
sub-pl006,sub-pl006,56,24.0
sub-pl006,sub-pl006,57,23.0
sub-pl006,sub-pl006,58,25.0
sub-pl006,sub-pl006,59,20.0
sub-pl006,sub-pl006,60,19.0
sub-pl006,sub-pl006,61,18.0
sub-pl006,sub-pl006,62,26.0
sub-pl006,sub-pl006,63,22.0
sub-pl006,sub-pl006,64,10.0
sub-pl006,sub-pl006,65,17.0
sub-pl006,sub-pl006,66,16.0
sub-pl006,sub-pl006,67,18.0
sub-pl006,sub-pl006,68,13.0
sub-pl006,sub-pl006,69,11.0
sub-pl006,sub-pl006,70,13.0
sub-pl006,sub-pl006,71,13.0
sub-pl006,sub-pl006,72,16.0
sub-pl006,sub-pl006,73,14.0
sub-pl006,sub-pl006,74,15.0
sub-pl006,sub-pl006,75,12.0
sub-pl006,sub-pl006,76,10.0
sub-pl006,sub-pl006,77,15.0
sub-pl006,sub-pl006,78,15.0
sub-pl006,sub-pl006,79,11.0
sub-pl006,sub-pl006,80,12.0
sub-pl006,sub-pl006,81,17.0
sub-pl006,sub-pl006,82,17.0
sub-pl006,sub-pl006,83,19.0
sub-pl006,sub-pl006,84,15.0
sub-pl006,sub-pl006,85,15.0
sub-pl006,sub-pl006,86,18.0
sub-pl006,sub-pl006,87,20.0
sub-pl006,sub-pl006,88,5.0
sub-pl006,sub-pl006,89,5.0
sub-pl006,sub-pl006,90,7.0
sub-pl006,sub-pl006,91,4.0
sub-pl006,sub-pl006,92,14.0
sub-pl006,sub-pl006,93,11.0
sub-pl006,sub-pl006,94,14.0
sub-pl006,sub-pl006,95,18.0
sub-pl006,sub-pl006,96,10.0
sub-pl006,sub-pl006,97,8.0
sub-pl006,sub-pl006,98,14.0
sub-pl006,sub-pl006,99,10.0
sub-pl006,sub-pl006,100,11.0
sub-pl006,sub-pl006,101,13.0
sub-pl006,sub-pl006,102,20.0
sub-pl006,sub-pl006,103,16.0
sub-pl006,sub-pl006,104,15.0
sub-pl006,sub-pl006,105,14.0
sub-pl006,sub-pl006,106,16.0
sub-pl006,sub-pl006,107,17.0
sub-pl006,sub-pl006,108,3.0
sub-pl006,sub-pl006,109,4.0
sub-pl006,sub-pl006,110,4.0
sub-pl006,sub-pl006,111,3.0
sub-pl006,sub-pl006,112,7.0
sub-pl006,sub-pl006,113,8.0
sub-pl006,sub-pl006,114,2.0
sub-pl006,sub-pl006,115,0.0
sub-pl006,sub-pl006,116,0.0
sub-pl006,sub-pl006,117,0.0
sub-pl006,sub-pl006,118,7.0
sub-pl006,sub-pl006,119,7.0
sub-pl006,sub-pl006,120,12.0
