subject,roi,centrality
sub-pl002,0,0.05297007167210318
sub-pl002,1,0.09474759889823975
sub-pl002,2,0.04501932346312697
sub-pl002,3,0.02268933422799073
sub-pl002,4,0.051006890862022564
sub-pl002,5,0.055936514688194765
sub-pl002,6,0.049965340443560664
sub-pl002,7,0.039354515981628146
sub-pl002,8,0.058658920839756386
sub-pl002,9,0.08099653548652398
sub-pl002,10,0.03831697065250372
sub-pl002,11,0.08145395837156713
sub-pl002,12,0.03624566649760147
sub-pl002,13,0.051381134978994165
sub-pl002,14,0.033566158780148556
sub-pl002,15,0.03084111053809409
sub-pl002,16,0.015023885488627696
sub-pl002,17,0.011202170699834061
sub-pl002,18,0.03667078721195881
sub-pl002,19,0.03945199294728488
sub-pl002,20,0.02654713236972308
sub-pl002,21,0.05184186027045701
sub-pl002,22,0.0353548269285446
sub-pl002,23,0.028736646756328414
sub-pl002,24,0.03030573151560667
sub-pl002,25,0.02589675961688971
sub-pl002,26,0.04451431271515077
sub-pl002,27,0.05562108053299042
sub-pl002,28,0.004802197825041859
sub-pl002,29,0.008599878395465157
sub-pl002,30,0.005533565686984664
sub-pl002,31,0.0037283458184375973
sub-pl002,32,0.007738412380905835
sub-pl002,33,0.014760995928010922
sub-pl002,34,0.012710133643550463
sub-pl002,35,0.02115926738095049
sub-pl002,36,0.013258788194588998
sub-pl002,37,0.03770816040660498
sub-pl002,38,0.010959524750791457
sub-pl002,39,0.010055645724685917
sub-pl002,40,0.015829679939125915
sub-pl002,41,0.02545407602062452
sub-pl002,42,0.019705818967491136
sub-pl002,43,0.024574919261072126
sub-pl002,44,0.0414553576640317
sub-pl002,45,0.042800000178032385
sub-pl002,46,0.026715255121812647
sub-pl002,47,0.028411820655113617
sub-pl002,48,0.07017482691235803
sub-pl002,49,0.022394375454731965
sub-pl002,50,0.027682109835632417
sub-pl002,51,0.022315320431544713
sub-pl002,52,0.02216304058354503
sub-pl002,53,0.012823272839599732
sub-pl002,54,0.04802819709118675
sub-pl002,55,0.059319027437353046
sub-pl002,56,0.07865305256586372
sub-pl002,57,0.053663275144866
sub-pl002,58,0.07409983141392663
sub-pl002,59,0.08396817793377244
sub-pl002,60,0.016456832337110993
sub-pl002,61,0.022512040547529415
sub-pl002,62,0.015217319059307646
sub-pl002,63,0.016774404761723767
sub-pl002,64,0.013077543849996489
sub-pl002,65,0.033678566718052944
sub-pl002,66,0.023438711932311694
sub-pl002,67,0.0674286957555679
sub-pl002,68,0.01073875744317444
sub-pl002,69,0.008025648784956213
sub-pl002,70,0.012930800535249747
sub-pl002,71,0.003595342883364595
sub-pl002,72,0.028979736037369835
sub-pl002,73,0.021844701481552157
sub-pl002,74,0.0056916444467985305
sub-pl002,75,0.00685371160754968
sub-pl002,76,0.0026715788656642325
sub-pl002,77,0.014272621878839846
sub-pl002,78,0.028756865797142983
sub-pl002,79,0.0022691838344204313
sub-pl002,80,0.002421651551372214
sub-pl002,81,0.02096694297004081
sub-pl002,82,0.006554477584569074
sub-pl002,83,0.021197891083326124
sub-pl002,84,0.0017560651731771738
sub-pl002,85,0.005060896974222714
sub-pl002,86,0.005661344152534552
sub-pl002,87,0.022570306373744877
sub-pl002,88,0.00042451250350508007
sub-pl002,89,0.00039439600106555914
sub-pl002,90,0.0003071079012514529
sub-pl002,91,0.00043956147873550495
sub-pl002,92,0.0017546052714029494
sub-pl002,93,0.011588273805313713
sub-pl002,94,0.0028427894212420687
sub-pl002,95,0.004996227416930699
sub-pl002,96,0.0012731221529276744
sub-pl002,97,0.0009234521221042918
sub-pl002,98,0.0006836215598241499
sub-pl002,99,0.0017631585149138678
sub-pl002,100,0.0009933197266977065
sub-pl002,101,0.0018201939288718298
sub-pl002,102,0.006889283393077682
sub-pl002,103,0.011135877182787648
sub-pl002,104,0.004336093263724211
sub-pl002,105,0.0064809081893000805
sub-pl002,106,0.002760198820298318
sub-pl002,107,0.004473235681761605
sub-pl002,108,0.000350901617127693
sub-pl002,109,8.988805673640825e-05
sub-pl002,110,0.00016428835758348237
sub-pl002,111,0.0003909127545935988
sub-pl002,112,0.00023385719911621047
sub-pl002,113,0.0012053047536167265
sub-pl002,114,0.00010599088171620307
sub-pl002,115,0.0
sub-pl002,116,0.0
sub-pl002,117,0.0
sub-pl002,118,0.0004167454171151667
sub-pl002,119,0.0011105065419240727
sub-pl002,120,0.0017970786318963108
sub-pl002,121,0.004075925424560428
sub-pl002,122,0.0014152551327852492
sub-pl002,123,0.0016299368794500271
sub-pl002,124,0.009792477862844947
sub-pl002,125,0.015072795052144507
sub-pl002,126,0.0046806202408915705
sub-pl002,127,0.007133753287911087
sub-pl002,128,0.004904718050776849
sub-pl002,129,0.003019655266281343
sub-pl002,130,0.01783607031281133
sub-pl002,131,0.018978522310061998
sub-pl002,132,0.00418165571348335
sub-pl002,133,0.0013638642980125328
sub-pl002,134,0.007462360818248257
sub-pl002,135,0.009466673832478784
sub-pl002,136,0.01080948975066409
sub-pl002,137,0.006782518189031185
sub-pl002,138,0.007514877114053261
sub-pl002,139,0.007673142046483735
sub-pl002,140,0.007158181194847864
sub-pl002,141,0.006814887513675725
sub-pl002,142,0.008752310086643584
sub-pl002,143,0.007433397808388751
sub-pl002,144,0.012511879181863896
sub-pl002,145,0.02006514220138383
sub-pl002,146,0.0021651179870980316
sub-pl002,147,0.0073587849152332635
sub-pl002,148,0.011527102037545367
sub-pl002,149,0.01668443951349486
sub-pl002,150,0.018609820410879482
sub-pl002,151,0.013791304482657049
sub-pl002,152,0.00600041009689177
sub-pl002,153,0.01088445211491848
sub-pl002,154,0.01698502672838389
sub-pl002,155,0.016580591730051795
sub-pl002,156,0.012135488897203239
sub-pl002,157,0.012459437718526848
sub-pl002,158,0.011843653404605544
sub-pl002,159,0.00795813413340114
sub-pl002,160,0.06726718986504346
sub-pl002,161,0.0620638986397403
sub-pl002,162,0.05361889118969603
sub-pl002,163,0.03501718275608332
sub-pl002,164,0.012817062593271762
sub-pl002,165,0.010298239962178294
sub-pl002,166,0.006208601343275152
sub-pl002,167,0.009269257957313723
sub-pl002,168,0.05402951048064194
sub-pl002,169,0.05049072850009456
sub-pl002,170,0.05573984813373892
sub-pl002,171,0.06040733822252321
sub-pl002,172,0.04965498969404447
sub-pl002,173,0.04534912407072881
sub-pl002,174,0.006462726409066741
sub-pl002,175,0.015681359828496867
sub-pl002,176,0.044779149044065616
sub-pl002,177,0.07224802386998672
sub-pl002,178,0.018586167582624838
sub-pl002,179,0.004478542349372762
sub-pl002,180,0.00941887519716699
sub-pl002,181,0.02023003051447742
sub-pl002,182,0.01296007898287872
sub-pl002,183,0.008027597397048176
sub-pl002,184,0.010266019135339834
sub-pl002,185,0.014232620615984331
sub-pl002,186,0.013482699204180663
sub-pl002,187,0.004592587200873298
sub-pl002,188,0.00499113798368629
sub-pl002,189,0.017338256018074042
sub-pl002,190,0.0050658068246332046
sub-pl002,191,0.00673020252201653
sub-pl002,192,0.006474698788634434
sub-pl002,193,0.004117076088749005
sub-pl002,194,0.0026289231996386333
sub-pl002,195,0.009763330992482198
sub-pl002,196,0.004979650869413794
sub-pl002,197,0.007185926535479767
sub-pl002,198,0.011559648470444111
