subject,subject,roi,centrality
sub-pl002,sub-pl002,0,48.31782503
sub-pl002,sub-pl002,1,63.43025091
sub-pl002,sub-pl002,2,62.37136595
sub-pl002,sub-pl002,3,45.50144145
sub-pl002,sub-pl002,4,62.02866126000001
sub-pl002,sub-pl002,5,64.6398339
sub-pl002,sub-pl002,6,40.50693362
sub-pl002,sub-pl002,7,31.69505696
sub-pl002,sub-pl002,8,54.961536249999995
sub-pl002,sub-pl002,9,61.44448275
sub-pl002,sub-pl002,10,41.22118693
sub-pl002,sub-pl002,11,67.07874777
sub-pl002,sub-pl002,12,62.13973239999999
sub-pl002,sub-pl002,13,59.17011472
sub-pl002,sub-pl002,14,60.446998279999995
sub-pl002,sub-pl002,15,51.64680514
sub-pl002,sub-pl002,16,64.96100863
sub-pl002,sub-pl002,17,48.372308419999996
sub-pl002,sub-pl002,18,57.3263181
sub-pl002,sub-pl002,19,57.21812878
sub-pl002,sub-pl002,20,59.097287109999996
sub-pl002,sub-pl002,21,63.93452055
sub-pl002,sub-pl002,22,65.5075466
sub-pl002,sub-pl002,23,65.18532124
sub-pl002,sub-pl002,24,48.713491790000006
sub-pl002,sub-pl002,25,46.149154530000004
sub-pl002,sub-pl002,26,67.03488422
sub-pl002,sub-pl002,27,64.90667645
sub-pl002,sub-pl002,28,20.28665761
sub-pl002,sub-pl002,29,35.50649625
sub-pl002,sub-pl002,30,19.042200339999997
sub-pl002,sub-pl002,31,9.50750023
sub-pl002,sub-pl002,32,21.79491114
sub-pl002,sub-pl002,33,28.205524639999997
sub-pl002,sub-pl002,34,29.35050831
sub-pl002,sub-pl002,35,27.42371401
sub-pl002,sub-pl002,36,34.06608259
sub-pl002,sub-pl002,37,43.65258408
sub-pl002,sub-pl002,38,20.46842388
sub-pl002,sub-pl002,39,19.071157730000003
sub-pl002,sub-pl002,40,32.000295640000004
sub-pl002,sub-pl002,41,32.8621256
sub-pl002,sub-pl002,42,24.570802889999996
sub-pl002,sub-pl002,43,35.5423955
sub-pl002,sub-pl002,44,51.67666656
sub-pl002,sub-pl002,45,53.950108609999994
sub-pl002,sub-pl002,46,38.590555710000004
sub-pl002,sub-pl002,47,41.771236810000005
sub-pl002,sub-pl002,48,41.84666531
sub-pl002,sub-pl002,49,27.1201807
sub-pl002,sub-pl002,50,38.79402298
sub-pl002,sub-pl002,51,35.187780950000004
sub-pl002,sub-pl002,52,50.7372335
sub-pl002,sub-pl002,53,35.170750510000005
sub-pl002,sub-pl002,54,50.49554773
sub-pl002,sub-pl002,55,55.17038637
sub-pl002,sub-pl002,56,50.317471440000006
sub-pl002,sub-pl002,57,51.51916041999999
sub-pl002,sub-pl002,58,49.150404879999996
sub-pl002,sub-pl002,59,45.95005211
sub-pl002,sub-pl002,60,31.36019704
sub-pl002,sub-pl002,61,37.129076839999996
sub-pl002,sub-pl002,62,41.06105782
sub-pl002,sub-pl002,63,44.305058450000004
sub-pl002,sub-pl002,64,26.226013380000005
sub-pl002,sub-pl002,65,42.442106460000005
sub-pl002,sub-pl002,66,37.61946948
sub-pl002,sub-pl002,67,42.03433209
sub-pl002,sub-pl002,68,32.15581736
sub-pl002,sub-pl002,69,15.33422396
sub-pl002,sub-pl002,70,44.850449600000005
sub-pl002,sub-pl002,71,22.64685781
sub-pl002,sub-pl002,72,39.744901080000005
sub-pl002,sub-pl002,73,31.50302083
sub-pl002,sub-pl002,74,35.187934819999995
sub-pl002,sub-pl002,75,42.907818649999996
sub-pl002,sub-pl002,76,12.21809174
sub-pl002,sub-pl002,77,27.71934917
sub-pl002,sub-pl002,78,43.041798979999996
sub-pl002,sub-pl002,79,12.59399534
sub-pl002,sub-pl002,80,16.42399151
sub-pl002,sub-pl002,81,35.397063790000004
