subject,subject,roi,centrality
sub-pl002,sub-pl002,0,2596.0
sub-pl002,sub-pl002,1,6592.0
sub-pl002,sub-pl002,2,3206.0
sub-pl002,sub-pl002,3,7452.0
sub-pl002,sub-pl002,4,0.0
sub-pl002,sub-pl002,5,0.0
sub-pl002,sub-pl002,6,1372.0
sub-pl002,sub-pl002,7,752.0
sub-pl002,sub-pl002,8,430.0
sub-pl002,sub-pl002,9,526.0
sub-pl002,sub-pl002,10,7824.0
sub-pl002,sub-pl002,11,426.0
sub-pl002,sub-pl002,12,234.0
sub-pl002,sub-pl002,13,0.0
sub-pl002,sub-pl002,14,434.0
sub-pl002,sub-pl002,15,4192.0
sub-pl002,sub-pl002,16,2016.0
sub-pl002,sub-pl002,17,1188.0
sub-pl002,sub-pl002,18,148.0
sub-pl002,sub-pl002,19,10.0
sub-pl002,sub-pl002,20,4684.0
sub-pl002,sub-pl002,21,0.0
sub-pl002,sub-pl002,22,9572.0
sub-pl002,sub-pl002,23,628.0
sub-pl002,sub-pl002,24,2854.0
sub-pl002,sub-pl002,25,1352.0
sub-pl002,sub-pl002,26,26.0
sub-pl002,sub-pl002,27,96.0
sub-pl002,sub-pl002,28,8.0
sub-pl002,sub-pl002,29,418.0
sub-pl002,sub-pl002,30,4266.0
sub-pl002,sub-pl002,31,0.0
sub-pl002,sub-pl002,32,10.0
sub-pl002,sub-pl002,33,384.0
sub-pl002,sub-pl002,34,0.0
sub-pl002,sub-pl002,35,0.0
sub-pl002,sub-pl002,36,4.0
sub-pl002,sub-pl002,37,2674.0
sub-pl002,sub-pl002,38,532.0
sub-pl002,sub-pl002,39,0.0
sub-pl002,sub-pl002,40,338.0
sub-pl002,sub-pl002,41,0.0
sub-pl002,sub-pl002,42,414.0
sub-pl002,sub-pl002,43,4.0
sub-pl002,sub-pl002,44,672.0
sub-pl002,sub-pl002,45,2204.0
sub-pl002,sub-pl002,46,0.0
sub-pl002,sub-pl002,47,914.0
sub-pl002,sub-pl002,48,2750.0
sub-pl002,sub-pl002,49,0.0
sub-pl002,sub-pl002,50,0.0
sub-pl002,sub-pl002,51,0.0
sub-pl002,sub-pl002,52,0.0
sub-pl002,sub-pl002,53,8294.0
sub-pl002,sub-pl002,54,96.0
sub-pl002,sub-pl002,55,1834.0
sub-pl002,sub-pl002,56,170.0
sub-pl002,sub-pl002,57,0.0
sub-pl002,sub-pl002,58,882.0
sub-pl002,sub-pl002,59,28.0
sub-pl002,sub-pl002,60,714.0
sub-pl002,sub-pl002,61,0.0
sub-pl002,sub-pl002,62,774.0
sub-pl002,sub-pl002,63,2018.0
sub-pl002,sub-pl002,64,0.0
sub-pl002,sub-pl002,65,202.0
sub-pl002,sub-pl002,66,0.0
sub-pl002,sub-pl002,67,282.0
sub-pl002,sub-pl002,68,8.0
sub-pl002,sub-pl002,69,236.0
sub-pl002,sub-pl002,70,0.0
sub-pl002,sub-pl002,71,590.0
sub-pl002,sub-pl002,72,0.0
sub-pl002,sub-pl002,73,396.0
sub-pl002,sub-pl002,74,228.0
sub-pl002,sub-pl002,75,0.0
sub-pl002,sub-pl002,76,512.0
sub-pl002,sub-pl002,77,3076.0
sub-pl002,sub-pl002,78,354.0
sub-pl002,sub-pl002,79,14.0
sub-pl002,sub-pl002,80,0.0
sub-pl002,sub-pl002,81,0.0
sub-pl002,sub-pl002,82,1788.0
sub-pl002,sub-pl002,83,3464.0
sub-pl002,sub-pl002,84,790.0
sub-pl002,sub-pl002,85,0.0
sub-pl002,sub-pl002,86,318.0
sub-pl002,sub-pl002,87,0.0
sub-pl002,sub-pl002,88,258.0
sub-pl002,sub-pl002,89,0.0
sub-pl002,sub-pl002,90,70.0
sub-pl002,sub-pl002,91,0.0
sub-pl002,sub-pl002,92,80.0
sub-pl002,sub-pl002,93,1222.0
sub-pl002,sub-pl002,94,4.0
sub-pl002,sub-pl002,95,1728.0
sub-pl002,sub-pl002,96,1128.0
sub-pl002,sub-pl002,97,0.0
sub-pl002,sub-pl002,98,372.0
sub-pl002,sub-pl002,99,0.0
sub-pl002,sub-pl002,100,294.0
sub-pl002,sub-pl002,101,0.0
sub-pl002,sub-pl002,102,444.0
sub-pl002,sub-pl002,103,0.0
sub-pl002,sub-pl002,104,194.0
sub-pl002,sub-pl002,105,26.0
sub-pl002,sub-pl002,106,0.0
sub-pl002,sub-pl002,107,4.0
sub-pl002,sub-pl002,108,2.0
sub-pl002,sub-pl002,109,0.0
sub-pl002,sub-pl002,110,0.0
sub-pl002,sub-pl002,111,446.0
sub-pl002,sub-pl002,112,864.0
sub-pl002,sub-pl002,113,64.0
sub-pl002,sub-pl002,114,0.0
sub-pl002,sub-pl002,115,0.0
sub-pl002,sub-pl002,116,0.0
sub-pl002,sub-pl002,117,0.0
sub-pl002,sub-pl002,118,556.0
sub-pl002,sub-pl002,119,8.0
sub-pl002,sub-pl002,120,236.0
sub-pl002,sub-pl002,121,32.0
sub-pl002,sub-pl002,122,162.0
sub-pl002,sub-pl002,123,0.0
sub-pl002,sub-pl002,124,0.0
sub-pl002,sub-pl002,125,2.0
sub-pl002,sub-pl002,126,192.0
sub-pl002,sub-pl002,127,1104.0
sub-pl002,sub-pl002,128,102.0
sub-pl002,sub-pl002,129,860.0
sub-pl002,sub-pl002,130,2746.0
sub-pl002,sub-pl002,131,2378.0
sub-pl002,sub-pl002,132,38.0
sub-pl002,sub-pl002,133,0.0
sub-pl002,sub-pl002,134,2986.0
sub-pl002,sub-pl002,135,2182.0
sub-pl002,sub-pl002,136,1796.0
sub-pl002,sub-pl002,137,1102.0
sub-pl002,sub-pl002,138,6.0
sub-pl002,sub-pl002,139,972.0
sub-pl002,sub-pl002,140,600.0
sub-pl002,sub-pl002,141,2710.0
sub-pl002,sub-pl002,142,10.0
sub-pl002,sub-pl002,143,34.0
sub-pl002,sub-pl002,144,1274.0
sub-pl002,sub-pl002,145,632.0
sub-pl002,sub-pl002,146,1002.0
sub-pl002,sub-pl002,147,40.0
sub-pl002,sub-pl002,148,0.0
sub-pl002,sub-pl002,149,1642.0
sub-pl002,sub-pl002,150,702.0
sub-pl002,sub-pl002,151,1334.0
sub-pl002,sub-pl002,152,0.0
sub-pl002,sub-pl002,153,312.0
sub-pl002,sub-pl002,154,4.0
sub-pl002,sub-pl002,155,2020.0
sub-pl002,sub-pl002,156,34.0
sub-pl002,sub-pl002,157,0.0
sub-pl002,sub-pl002,158,0.0
sub-pl002,sub-pl002,159,7306.0
sub-pl002,sub-pl002,160,3614.0
sub-pl002,sub-pl002,161,420.0
sub-pl002,sub-pl002,162,16.0
sub-pl002,sub-pl002,163,108.0
sub-pl002,sub-pl002,164,86.0
sub-pl002,sub-pl002,165,1578.0
sub-pl002,sub-pl002,166,2082.0
sub-pl002,sub-pl002,167,196.0
sub-pl002,sub-pl002,168,1274.0
sub-pl002,sub-pl002,169,1036.0
sub-pl002,sub-pl002,170,508.0
sub-pl002,sub-pl002,171,8586.0
sub-pl002,sub-pl002,172,456.0
sub-pl002,sub-pl002,173,4716.0
sub-pl002,sub-pl002,174,30.0
sub-pl002,sub-pl002,175,0.0
sub-pl002,sub-pl002,176,928.0
sub-pl002,sub-pl002,177,1784.0
sub-pl002,sub-pl002,178,124.0
sub-pl002,sub-pl002,179,114.0
sub-pl002,sub-pl002,180,9234.0
sub-pl002,sub-pl002,181,1374.0
sub-pl002,sub-pl002,182,0.0
sub-pl002,sub-pl002,183,0.0
sub-pl002,sub-pl002,184,4352.0
sub-pl002,sub-pl002,185,18.0
sub-pl002,sub-pl002,186,1606.0
sub-pl002,sub-pl002,187,0.0
sub-pl002,sub-pl002,188,0.0
sub-pl002,sub-pl002,189,0.0
sub-pl002,sub-pl002,190,0.0
sub-pl002,sub-pl002,191,32.0
sub-pl002,sub-pl002,192,6.0
sub-pl002,sub-pl002,193,466.0
sub-pl002,sub-pl002,194,2.0
sub-pl002,sub-pl002,195,596.0
sub-pl002,sub-pl002,196,3440.0
sub-pl002,sub-pl002,197,52.0
sub-pl002,sub-pl002,198,6402.0
sub-pl002,sub-pl002,199,0.0
sub-pl002,sub-pl002,200,10.0
sub-pl002,sub-pl002,201,240.0
sub-pl002,sub-pl002,202,0.0
sub-pl002,sub-pl002,203,426.0
sub-pl002,sub-pl002,204,1380.0
sub-pl002,sub-pl002,205,3250.0
sub-pl002,sub-pl002,206,96.0
sub-pl002,sub-pl002,207,460.0
sub-pl002,sub-pl002,208,502.0
sub-pl002,sub-pl002,209,466.0
sub-pl002,sub-pl002,210,1674.0
sub-pl002,sub-pl002,211,1656.0
sub-pl002,sub-pl002,212,2396.0
sub-pl002,sub-pl002,213,276.0
sub-pl002,sub-pl002,214,19174.0
sub-pl002,sub-pl002,215,4610.0
sub-pl002,sub-pl002,216,202.0
sub-pl002,sub-pl002,217,0.0
sub-pl002,sub-pl002,218,6364.0
sub-pl002,sub-pl002,219,3432.0
sub-pl002,sub-pl002,220,4374.0
sub-pl002,sub-pl002,221,0.0
sub-pl002,sub-pl002,222,2878.0
sub-pl002,sub-pl002,223,0.0
sub-pl002,sub-pl002,224,0.0
sub-pl004,sub-pl004,0,118.0
sub-pl004,sub-pl004,1,0.0
sub-pl004,sub-pl004,2,0.0
sub-pl004,sub-pl004,3,2672.0
sub-pl004,sub-pl004,4,24.0
sub-pl004,sub-pl004,5,12.0
sub-pl004,sub-pl004,6,34.0
sub-pl004,sub-pl004,7,3644.0
sub-pl004,sub-pl004,8,1966.0
sub-pl004,sub-pl004,9,182.0
sub-pl004,sub-pl004,10,350.0
sub-pl004,sub-pl004,11,812.0
sub-pl004,sub-pl004,12,0.0
sub-pl004,sub-pl004,13,0.0
sub-pl004,sub-pl004,14,120.0
sub-pl004,sub-pl004,15,1832.0
sub-pl004,sub-pl004,16,3048.0
sub-pl004,sub-pl004,17,94.0
sub-pl004,sub-pl004,18,110.0
sub-pl004,sub-pl004,19,216.0
sub-pl004,sub-pl004,20,7776.0
sub-pl004,sub-pl004,21,154.0
sub-pl004,sub-pl004,22,0.0
sub-pl004,sub-pl004,23,634.0
sub-pl004,sub-pl004,24,292.0
sub-pl004,sub-pl004,25,100.0
sub-pl004,sub-pl004,26,378.0
sub-pl004,sub-pl004,27,0.0
sub-pl004,sub-pl004,28,2096.0
sub-pl004,sub-pl004,29,656.0
sub-pl004,sub-pl004,30,132.0
sub-pl004,sub-pl004,31,64.0
sub-pl004,sub-pl004,32,0.0
sub-pl004,sub-pl004,33,1644.0
sub-pl004,sub-pl004,34,298.0
sub-pl004,sub-pl004,35,0.0
sub-pl004,sub-pl004,36,14.0
sub-pl004,sub-pl004,37,758.0
sub-pl004,sub-pl004,38,0.0
sub-pl004,sub-pl004,39,4.0
sub-pl004,sub-pl004,40,206.0
sub-pl004,sub-pl004,41,90.0
sub-pl004,sub-pl004,42,0.0
sub-pl004,sub-pl004,43,0.0
sub-pl004,sub-pl004,44,3648.0
sub-pl004,sub-pl004,45,964.0
sub-pl004,sub-pl004,46,0.0
sub-pl004,sub-pl004,47,18.0
sub-pl004,sub-pl004,48,1062.0
sub-pl004,sub-pl004,49,5278.0
sub-pl004,sub-pl004,50,6.0
sub-pl004,sub-pl004,51,5918.0
sub-pl004,sub-pl004,52,3852.0
sub-pl004,sub-pl004,53,2150.0
sub-pl004,sub-pl004,54,262.0
sub-pl004,sub-pl004,55,3628.0
sub-pl004,sub-pl004,56,0.0
sub-pl004,sub-pl004,57,1078.0
sub-pl004,sub-pl004,58,926.0
sub-pl004,sub-pl004,59,232.0
sub-pl004,sub-pl004,60,2166.0
sub-pl004,sub-pl004,61,0.0
sub-pl004,sub-pl004,62,480.0
sub-pl004,sub-pl004,63,0.0
sub-pl004,sub-pl004,64,0.0
sub-pl004,sub-pl004,65,0.0
sub-pl004,sub-pl004,66,556.0
sub-pl004,sub-pl004,67,200.0
sub-pl004,sub-pl004,68,0.0
sub-pl004,sub-pl004,69,0.0
sub-pl004,sub-pl004,70,22.0
sub-pl004,sub-pl004,71,14.0
sub-pl004,sub-pl004,72,0.0
sub-pl004,sub-pl004,73,0.0
sub-pl004,sub-pl004,74,0.0
sub-pl004,sub-pl004,75,0.0
sub-pl004,sub-pl004,76,466.0
sub-pl004,sub-pl004,77,482.0
sub-pl004,sub-pl004,78,0.0
sub-pl004,sub-pl004,79,844.0
sub-pl004,sub-pl004,80,594.0
sub-pl004,sub-pl004,81,1526.0
sub-pl004,sub-pl004,82,466.0
sub-pl004,sub-pl004,83,550.0
sub-pl004,sub-pl004,84,138.0
sub-pl004,sub-pl004,85,126.0
sub-pl004,sub-pl004,86,1160.0
sub-pl004,sub-pl004,87,1562.0
sub-pl004,sub-pl004,88,2.0
